,player_id,player_name,firstname,lastname,number,position,age,birth_date,birth_place,birth_country,nationality,height,weight,injured,rating,team_id,team_name,league,season,captain,shots.total,shots.on,goals.total,goals.conceded,goals.assists,passes.total,passes.key,passes.accuracy,tackles.total,tackles.blocks,tackles.interceptions,duels.total,duels.won,dribbles.attempts,dribbles.success,fouls.drawn,fouls.committed,cards.yellow,cards.yellowred,cards.red,penalty.won,penalty.commited,penalty.success,penalty.missed,penalty.saved,games.appearences,games.minutes_played,games.lineups,substitutes.in,substitutes.out,substitutes.bench
270,176,E. Lamela,Erik,Lamela,,Midfielder,28,04/03/1992,Florida,Argentina,Argentina,181 cm,79 kg,,,435.0,River Plate,Superliga,2010-2011,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,32,2576,31,1,17,2
271,176,E. Lamela,Erik,Lamela,,Midfielder,28,04/03/1992,Florida,Argentina,Argentina,181 cm,79 kg,,,435.0,River Plate,Superliga,2009-2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,1,0,0
272,176,E. Lamela,Erik,Lamela,,Midfielder,28,04/03/1992,Florida,Argentina,Argentina,181 cm,79 kg,,,435.0,River Plate,Superliga,2008-2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,1,0,0
273,176,E. Lamela,Erik,Lamela,,Midfielder,28,04/03/1992,Florida,Argentina,Argentina,181 cm,79 kg,,7.200000,47.0,Tottenham,League Cup,2019-2020,0,1,1,0,0,0,12,0,100,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,12,0,1,0,1
274,176,E. Lamela,Erik,Lamela,,Midfielder,28,04/03/1992,Florida,Argentina,Argentina,181 cm,79 kg,,7.000000,47.0,Tottenham,FA Cup,2019-2020,0,5,2,1,0,1,93,7,80,5,0,2,0,0,12,9,4,5,1,0,0,0,0,0,0,0,4,208,1,3,0,3
275,176,E. Lamela,Erik,Lamela,,Midfielder,28,04/03/1992,Florida,Argentina,Argentina,181 cm,79 kg,,6.500000,47.0,Tottenham,League Cup,2018-2019,0,1,1,1,0,0,52,2,75,2,0,2,35,6,4,0,0,9,2,0,0,0,0,2,0,0,4,202,2,2,0,2
276,176,E. Lamela,Erik,Lamela,,Midfielder,28,04/03/1992,Florida,Argentina,Argentina,181 cm,79 kg,,7.200000,47.0,Tottenham,FA Cup,2018-2019,0,5,1,0,0,0,32,4,88,1,0,0,10,4,4,2,1,0,0,0,0,0,0,0,0,0,1,44,0,1,0,1
277,176,E. Lamela,Erik,Lamela,,Midfielder,28,04/03/1992,Florida,Argentina,Argentina,181 cm,79 kg,,,47.0,Tottenham,League Cup,2017-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,176,E. Lamela,Erik,Lamela,,Midfielder,28,04/03/1992,Florida,Argentina,Argentina,181 cm,79 kg,,7.616666,47.0,Tottenham,FA Cup,2017-2018,0,21,11,2,0,3,246,18,89,0,0,1,61,25,22,15,1,7,1,0,0,0,0,0,0,0,6,383,4,2,1,2
279,176,E. Lamela,Erik,Lamela,,Midfielder,28,04/03/1992,Florida,Argentina,Argentina,181 cm,79 kg,,,47.0,Tottenham,League Cup,2016-2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,119,1,1,0,1
280,176,E. Lamela,Erik,Lamela,,Midfielder,28,04/03/1992,Florida,Argentina,Argentina,181 cm,79 kg,,,47.0,Tottenham,FA Cup,2015-2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,116,2,0,2,1
281,176,E. Lamela,Erik,Lamela,,Midfielder,28,04/03/1992,Florida,Argentina,Argentina,181 cm,79 kg,,,47.0,Tottenham,League Cup,2014-2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,142,1,3,1,4
282,176,E. Lamela,Erik,Lamela,,Midfielder,28,04/03/1992,Florida,Argentina,Argentina,181 cm,79 kg,,,47.0,Tottenham,FA Cup,2014-2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,1,0,0,0
283,176,E. Lamela,Erik,Lamela,,Midfielder,28,04/03/1992,Florida,Argentina,Argentina,181 cm,79 kg,,,47.0,Tottenham,League Cup,2013-2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,210,2,0,0,0
284,176,E. Lamela,Erik,Lamela,,Midfielder,28,04/03/1992,Florida,Argentina,Argentina,181 cm,79 kg,,,497.0,AS Roma,Coppa Italia,2012-2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,256,3,0,1,0
285,176,E. Lamela,Erik,Lamela,,Midfielder,28,04/03/1992,Florida,Argentina,Argentina,181 cm,79 kg,,,497.0,AS Roma,Coppa Italia,2011-2012,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,158,2,0,0,0
286,176,E. Lamela,Erik,Lamela,,Midfielder,28,04/03/1992,Florida,Argentina,Argentina,181 cm,79 kg,,6.925000,47.0,Tottenham,UEFA Champions League,2019-2020,0,8,4,1,0,2,65,3,90,3,0,0,0,0,6,4,0,3,1,0,0,0,0,0,0,0,5,229,2,3,0,3
287,176,E. Lamela,Erik,Lamela,,Midfielder,28,04/03/1992,Florida,Argentina,Argentina,181 cm,79 kg,,6.587500,47.0,Tottenham,UEFA Champions League,2018-2019,0,9,3,1,0,2,99,5,72,5,0,2,50,17,4,0,4,15,2,0,0,0,0,0,0,0,9,332,3,6,3,7
288,176,E. Lamela,Erik,Lamela,,Midfielder,28,04/03/1992,Florida,Argentina,Argentina,181 cm,79 kg,,,47.0,Tottenham,Club Friendlies,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,176,E. Lamela,Erik,Lamela,,Midfielder,28,04/03/1992,Florida,Argentina,Argentina,181 cm,79 kg,,6.500000,47.0,Tottenham,UEFA Champions League,2017-2018,0,0,0,0,0,0,42,0,87,0,0,2,17,9,8,5,2,1,0,0,0,0,0,0,0,0,2,105,1,1,1,1
290,176,E. Lamela,Erik,Lamela,,Midfielder,28,04/03/1992,Florida,Argentina,Argentina,181 cm,79 kg,,,47.0,Tottenham,Club Friendlies,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,176,E. Lamela,Erik,Lamela,,Midfielder,28,04/03/1992,Florida,Argentina,Argentina,181 cm,79 kg,,7.000000,47.0,Tottenham,UEFA Champions League,2016-2017,0,5,2,0,0,2,95,7,78,0,0,4,43,17,11,6,2,5,1,0,0,0,0,0,0,0,3,232,3,0,2,0
292,176,E. Lamela,Erik,Lamela,,Midfielder,28,04/03/1992,Florida,Argentina,Argentina,181 cm,79 kg,,,47.0,Tottenham,Club Friendlies,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,81,1,0,1,0
293,176,E. Lamela,Erik,Lamela,,Midfielder,28,04/03/1992,Florida,Argentina,Argentina,181 cm,79 kg,,7.237500,47.0,Tottenham,UEFA Europa League,2015-2016,0,12,7,6,0,0,220,12,76,0,0,11,93,40,13,8,7,26,2,0,0,0,0,0,0,0,8,573,7,1,4,1
294,176,E. Lamela,Erik,Lamela,,Midfielder,28,04/03/1992,Florida,Argentina,Argentina,181 cm,79 kg,,,47.0,Tottenham,UEFA Europa League,2014-2015,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,389,4,4,2,5
295,176,E. Lamela,Erik,Lamela,,Midfielder,28,04/03/1992,Florida,Argentina,Argentina,181 cm,79 kg,,,47.0,Tottenham,UEFA Europa League,2013-2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,414,5,1,2,1
296,176,E. Lamela,Erik,Lamela,,Midfielder,28,04/03/1992,Florida,Argentina,Argentina,181 cm,79 kg,,,26.0,Argentina,Friendlies,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
297,176,E. Lamela,Erik,Lamela,,Midfielder,28,04/03/1992,Florida,Argentina,Argentina,181 cm,79 kg,,,26.0,Argentina,WC Qualification South America,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,98,1,2,1,9
298,176,E. Lamela,Erik,Lamela,,Midfielder,28,04/03/1992,Florida,Argentina,Argentina,181 cm,79 kg,,,26.0,Argentina,Friendlies,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,60,1,1,1,1
299,176,E. Lamela,Erik,Lamela,,Midfielder,28,04/03/1992,Florida,Argentina,Argentina,181 cm,79 kg,,6.733333,26.0,Argentina,Copa America,2016,0,6,3,2,0,0,125,2,82,0,0,4,21,6,7,3,1,2,0,0,0,0,0,0,0,0,6,202,1,5,0,5
300,176,E. Lamela,Erik,Lamela,,Midfielder,28,04/03/1992,Florida,Argentina,Argentina,181 cm,79 kg,,,26.0,Argentina,Friendlies,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,1,0,1,0
301,176,E. Lamela,Erik,Lamela,,Midfielder,28,04/03/1992,Florida,Argentina,Argentina,181 cm,79 kg,,,26.0,Argentina,Copa America,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,1,0,6
302,176,E. Lamela,Erik,Lamela,,Midfielder,28,04/03/1992,Florida,Argentina,Argentina,181 cm,79 kg,,,26.0,Argentina,Friendlies,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,107,1,1,1,2
303,176,E. Lamela,Erik,Lamela,,Midfielder,28,04/03/1992,Florida,Argentina,Argentina,181 cm,79 kg,,,26.0,Argentina,WC Qualification South America,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,86,1,1,1,4
304,176,E. Lamela,Erik,Lamela,,Midfielder,28,04/03/1992,Florida,Argentina,Argentina,181 cm,79 kg,,,26.0,Argentina,Friendlies,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,171,2,2,2,3
305,176,E. Lamela,Erik,Lamela,,Midfielder,28,04/03/1992,Florida,Argentina,Argentina,181 cm,79 kg,,,26.0,Argentina,Friendlies,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,103,1,2,1,3
306,176,E. Lamela,Erik,Lamela,,Midfielder,28,04/03/1992,Florida,Argentina,Argentina,181 cm,79 kg,,,26.0,Argentina,Friendlies,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,58,1,0,1,0
307,177,George Marsh,George,Marsh,,Midfielder,22,05/11/1998,Pembury,England,England,178 cm,68 kg,,6.740000,1373.0,Leyton Orient,League Two,2019-2020,0,4,1,0,0,0,569,13,66,46,5,27,0,0,6,5,25,35,8,0,0,0,0,0,0,0,25,1984,22,3,4,10
308,177,George Marsh,George,Marsh,,Midfielder,22,05/11/1998,Pembury,England,England,178 cm,68 kg,,,47.0,Tottenham,Premier League,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
309,177,George Marsh,George,Marsh,,Midfielder,22,05/11/1998,Pembury,England,England,178 cm,68 kg,,,1373.0,Leyton Orient,League Cup,2019-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,177,George Marsh,George,Marsh,,Midfielder,22,05/11/1998,Pembury,England,England,178 cm,68 kg,,,1373.0,Leyton Orient,FA Cup,2019-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
311,177,George Marsh,George,Marsh,,Midfielder,22,05/11/1998,Pembury,England,England,178 cm,68 kg,,,47.0,Tottenham,League Cup,2018-2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
312,177,George Marsh,George,Marsh,,Midfielder,22,05/11/1998,Pembury,England,England,178 cm,68 kg,,6.700000,47.0,Tottenham,FA Cup,2018-2019,0,0,0,0,0,0,18,0,94,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0,1,0,1
313,177,George Marsh,George,Marsh,,Midfielder,22,05/11/1998,Pembury,England,England,178 cm,68 kg,,,47.0,Tottenham,Club Friendlies,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,83,1,0,1,0
314,178,Lucas Moura,Lucas,Rodrigues Moura da Silva,,Midfielder,28,13/08/1992,São Paulo,Brazil,Brazil,172 cm,72 kg,,6.737037,47.0,Tottenham,Premier League,2019-2020,0,45,12,4,0,2,420,27,73,32,2,13,379,179,84,52,48,16,2,0,0,0,0,0,0,0,27,1681,18,9,8,11
315,178,Lucas Moura,Lucas,Rodrigues Moura da Silva,,Midfielder,28,13/08/1992,São Paulo,Brazil,Brazil,172 cm,72 kg,,6.848387,47.0,Tottenham,Premier League,2018-2019,0,45,20,10,0,0,550,27,74,34,1,24,343,161,95,45,48,25,3,0,0,0,0,0,0,0,32,2127,25,7,13,11
316,178,Lucas Moura,Lucas,Rodrigues Moura da Silva,,Midfielder,28,13/08/1992,São Paulo,Brazil,Brazil,172 cm,72 kg,,6.483333,47.0,Tottenham,Premier League,2017-2018,0,5,2,0,0,1,88,7,75,4,0,2,44,21,12,6,7,4,0,0,0,0,0,0,0,0,6,208,2,4,2,10
317,178,Lucas Moura,Lucas,Rodrigues Moura da Silva,,Midfielder,28,13/08/1992,São Paulo,Brazil,Brazil,172 cm,72 kg,,6.800000,85.0,Paris Saint Germain,Ligue 1,2017-2018,0,3,2,1,0,1,39,1,88,0,0,0,15,8,4,4,2,5,1,0,0,0,0,0,0,0,5,72,0,5,0,11
318,178,Lucas Moura,Lucas,Rodrigues Moura da Silva,,Midfielder,28,13/08/1992,São Paulo,Brazil,Brazil,172 cm,72 kg,,7.318918,85.0,Paris Saint Germain,Ligue 1,2016-2017,0,66,31,12,0,5,1025,56,82,0,0,32,345,172,118,72,37,31,0,0,0,1,0,1,0,0,37,2434,29,8,21,8
319,178,Lucas Moura,Lucas,Rodrigues Moura da Silva,,Midfielder,28,13/08/1992,São Paulo,Brazil,Brazil,172 cm,72 kg,,7.300000,85.0,Paris Saint Germain,Ligue 1,2015-2016,0,63,27,9,0,4,1039,59,85,2,0,28,440,233,152,98,56,30,3,0,0,1,0,1,0,0,36,2328,26,10,16,12
320,178,Lucas Moura,Lucas,Rodrigues Moura da Silva,,Midfielder,28,13/08/1992,São Paulo,Brazil,Brazil,172 cm,72 kg,,,85.0,Paris Saint Germain,Ligue 1,2014-2015,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,29,1901,22,7,14,9
321,178,Lucas Moura,Lucas,Rodrigues Moura da Silva,,Midfielder,28,13/08/1992,São Paulo,Brazil,Brazil,172 cm,72 kg,,,85.0,Paris Saint Germain,Ligue 1,2013-2014,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,36,1932,18,18,11,20
322,178,Lucas Moura,Lucas,Rodrigues Moura da Silva,,Midfielder,28,13/08/1992,São Paulo,Brazil,Brazil,172 cm,72 kg,,,85.0,Paris Saint Germain,Ligue 1,2012-2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,737,9,1,8,2
323,178,Lucas Moura,Lucas,Rodrigues Moura da Silva,,Midfielder,28,13/08/1992,São Paulo,Brazil,Brazil,172 cm,72 kg,,,126.0,Sao Paulo,Paulista A1,2012,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1823,21,0,5,0
324,178,Lucas Moura,Lucas,Rodrigues Moura da Silva,,Midfielder,28,13/08/1992,São Paulo,Brazil,Brazil,172 cm,72 kg,,,126.0,Sao Paulo,Serie A,2012,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,21,1814,21,0,5,0
325,178,Lucas Moura,Lucas,Rodrigues Moura da Silva,,Midfielder,28,13/08/1992,São Paulo,Brazil,Brazil,172 cm,72 kg,,,126.0,Sao Paulo,Paulista A1,2011,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,681,8,0,3,1
326,178,Lucas Moura,Lucas,Rodrigues Moura da Silva,,Midfielder,28,13/08/1992,São Paulo,Brazil,Brazil,172 cm,72 kg,,,126.0,Sao Paulo,Serie A,2011,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,28,2367,28,0,8,0
327,178,Lucas Moura,Lucas,Rodrigues Moura da Silva,,Midfielder,28,13/08/1992,São Paulo,Brazil,Brazil,172 cm,72 kg,,,126.0,Sao Paulo,Serie A,2010,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,25,1856,22,3,10,3
328,178,Lucas Moura,Lucas,Rodrigues Moura da Silva,,Midfielder,28,13/08/1992,São Paulo,Brazil,Brazil,172 cm,72 kg,,6.920000,47.0,Tottenham,FA Cup,2019-2020,0,12,6,2,0,0,96,1,67,9,0,7,0,0,20,10,6,8,0,0,0,0,0,0,0,0,5,401,5,0,2,0
329,178,Lucas Moura,Lucas,Rodrigues Moura da Silva,,Midfielder,28,13/08/1992,São Paulo,Brazil,Brazil,172 cm,72 kg,,7.200000,47.0,Tottenham,League Cup,2019-2020,0,4,2,0,0,0,25,2,80,0,0,0,0,0,6,5,2,1,0,0,0,0,0,0,0,0,1,90,1,0,0,0
330,178,Lucas Moura,Lucas,Rodrigues Moura da Silva,,Midfielder,28,13/08/1992,São Paulo,Brazil,Brazil,172 cm,72 kg,,6.566666,47.0,Tottenham,League Cup,2018-2019,0,2,0,0,0,0,19,3,54,3,0,3,33,15,3,3,3,3,0,0,0,0,0,0,1,0,3,150,2,1,2,2
331,178,Lucas Moura,Lucas,Rodrigues Moura da Silva,,Midfielder,28,13/08/1992,São Paulo,Brazil,Brazil,172 cm,72 kg,,7.200000,47.0,Tottenham,FA Cup,2018-2019,0,5,2,0,0,1,75,3,87,2,0,0,38,19,16,8,5,1,0,0,0,0,0,0,0,0,2,171,2,0,1,0
332,178,Lucas Moura,Lucas,Rodrigues Moura da Silva,,Midfielder,28,13/08/1992,São Paulo,Brazil,Brazil,172 cm,72 kg,,7.625000,47.0,Tottenham,FA Cup,2017-2018,0,8,3,1,0,3,124,7,82,0,0,1,56,37,29,20,8,2,0,0,0,0,0,0,0,0,4,248,3,1,3,1
333,178,Lucas Moura,Lucas,Rodrigues Moura da Silva,,Midfielder,28,13/08/1992,São Paulo,Brazil,Brazil,172 cm,72 kg,,,85.0,Paris Saint Germain,Coupe de la Ligue,2017-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,1,0,1
334,178,Lucas Moura,Lucas,Rodrigues Moura da Silva,,Midfielder,28,13/08/1992,São Paulo,Brazil,Brazil,172 cm,72 kg,,,85.0,Paris Saint Germain,Coupe de France,2017-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
335,178,Lucas Moura,Lucas,Rodrigues Moura da Silva,,Midfielder,28,13/08/1992,São Paulo,Brazil,Brazil,172 cm,72 kg,,,85.0,Paris Saint Germain,Coupe de la Ligue,2016-2017,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,162,2,1,2,2
336,178,Lucas Moura,Lucas,Rodrigues Moura da Silva,,Midfielder,28,13/08/1992,São Paulo,Brazil,Brazil,172 cm,72 kg,,7.820000,85.0,Paris Saint Germain,Coupe de France,2016-2017,0,15,6,3,0,3,88,5,84,0,0,3,34,23,10,9,6,2,0,0,0,1,0,1,0,0,5,278,3,2,2,3
337,178,Lucas Moura,Lucas,Rodrigues Moura da Silva,,Midfielder,28,13/08/1992,São Paulo,Brazil,Brazil,172 cm,72 kg,,,85.0,Paris Saint Germain,Coupe de France,2015-2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,188,1,5,0,5
338,178,Lucas Moura,Lucas,Rodrigues Moura da Silva,,Midfielder,28,13/08/1992,São Paulo,Brazil,Brazil,172 cm,72 kg,,,85.0,Paris Saint Germain,Coupe de la Ligue,2015-2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,205,2,2,1,2
339,178,Lucas Moura,Lucas,Rodrigues Moura da Silva,,Midfielder,28,13/08/1992,São Paulo,Brazil,Brazil,172 cm,72 kg,,,85.0,Paris Saint Germain,Coupe de la Ligue,2014-2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,267,3,1,2,1
340,178,Lucas Moura,Lucas,Rodrigues Moura da Silva,,Midfielder,28,13/08/1992,São Paulo,Brazil,Brazil,172 cm,72 kg,,,85.0,Paris Saint Germain,Coupe de France,2014-2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,203,2,2,1,2
341,178,Lucas Moura,Lucas,Rodrigues Moura da Silva,,Midfielder,28,13/08/1992,São Paulo,Brazil,Brazil,172 cm,72 kg,,,85.0,Paris Saint Germain,Coupe de la Ligue,2013-2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,340,4,0,2,0
342,178,Lucas Moura,Lucas,Rodrigues Moura da Silva,,Midfielder,28,13/08/1992,São Paulo,Brazil,Brazil,172 cm,72 kg,,,85.0,Paris Saint Germain,Coupe de France,2013-2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,118,1,1,0,1
343,178,Lucas Moura,Lucas,Rodrigues Moura da Silva,,Midfielder,28,13/08/1992,São Paulo,Brazil,Brazil,172 cm,72 kg,,,85.0,Paris Saint Germain,Coupe de France,2012-2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,1,0,1
344,178,Lucas Moura,Lucas,Rodrigues Moura da Silva,,Midfielder,28,13/08/1992,São Paulo,Brazil,Brazil,172 cm,72 kg,,,126.0,Sao Paulo,Copa do Brasil,2012,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,788,9,0,2,0
345,178,Lucas Moura,Lucas,Rodrigues Moura da Silva,,Midfielder,28,13/08/1992,São Paulo,Brazil,Brazil,172 cm,72 kg,,,126.0,Sao Paulo,Copa do Brasil,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,337,4,0,1,0
346,178,Lucas Moura,Lucas,Rodrigues Moura da Silva,,Midfielder,28,13/08/1992,São Paulo,Brazil,Brazil,172 cm,72 kg,,6.800000,47.0,Tottenham,UEFA Champions League,2019-2020,0,6,2,1,0,1,57,1,72,3,0,1,0,0,11,7,6,6,0,0,0,0,0,0,0,0,6,401,5,1,3,3
347,178,Lucas Moura,Lucas,Rodrigues Moura da Silva,,Midfielder,28,13/08/1992,São Paulo,Brazil,Brazil,172 cm,72 kg,,7.141666,47.0,Tottenham,UEFA Champions League,2018-2019,0,26,10,5,0,0,171,11,75,8,0,7,136,74,43,31,13,8,0,0,0,0,0,0,0,0,12,725,8,4,5,5
348,178,Lucas Moura,Lucas,Rodrigues Moura da Silva,,Midfielder,28,13/08/1992,São Paulo,Brazil,Brazil,172 cm,72 kg,,,47.0,Tottenham,Club Friendlies,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46,1,0,1,0
349,178,Lucas Moura,Lucas,Rodrigues Moura da Silva,,Midfielder,28,13/08/1992,São Paulo,Brazil,Brazil,172 cm,72 kg,,,47.0,Tottenham,UEFA Champions League,2017-2018,0,0,0,0,0,0,4,0,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2
350,178,Lucas Moura,Lucas,Rodrigues Moura da Silva,,Midfielder,28,13/08/1992,São Paulo,Brazil,Brazil,172 cm,72 kg,,,85.0,Paris Saint Germain,UEFA Champions League,2017-2018,0,0,0,0,0,0,4,0,80,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
351,178,Lucas Moura,Lucas,Rodrigues Moura da Silva,,Midfielder,28,13/08/1992,São Paulo,Brazil,Brazil,172 cm,72 kg,,,85.0,Paris Saint Germain,Club Friendlies,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46,1,0,1,0
352,178,Lucas Moura,Lucas,Rodrigues Moura da Silva,,Midfielder,28,13/08/1992,São Paulo,Brazil,Brazil,172 cm,72 kg,,7.457142,85.0,Paris Saint Germain,UEFA Champions League,2016-2017,0,14,5,1,0,1,197,25,76,0,0,8,94,52,18,11,16,8,0,0,0,0,0,0,0,0,7,512,6,1,5,2
353,178,Lucas Moura,Lucas,Rodrigues Moura da Silva,,Midfielder,28,13/08/1992,São Paulo,Brazil,Brazil,172 cm,72 kg,,,85.0,Paris Saint Germain,Club Friendlies,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0,1,0,1
354,178,Lucas Moura,Lucas,Rodrigues Moura da Silva,,Midfielder,28,13/08/1992,São Paulo,Brazil,Brazil,172 cm,72 kg,,7.188888,85.0,Paris Saint Germain,UEFA Champions League,2015-2016,0,9,4,2,0,1,163,11,85,0,0,6,96,50,47,27,13,5,1,0,0,0,0,0,0,0,9,366,3,6,3,7
355,178,Lucas Moura,Lucas,Rodrigues Moura da Silva,,Midfielder,28,13/08/1992,São Paulo,Brazil,Brazil,172 cm,72 kg,,,85.0,Paris Saint Germain,Club Friendlies,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,94,1,1,1,1
356,178,Lucas Moura,Lucas,Rodrigues Moura da Silva,,Midfielder,28,13/08/1992,São Paulo,Brazil,Brazil,172 cm,72 kg,,,85.0,Paris Saint Germain,UEFA Champions League,2014-2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,507,5,3,4,3
